Node1,Node2
592493,323455
42391,833810
72958,571093
325767,887788
503174,365723
555185,861125
852302,840873
64248,555138
33775,48193
24315,545970
77174,588346
533494,513926
353533,835481
77709,565972
55650,80295
376391,822648
599943,861719
595758,376497
39874,807762
382115,361930
64337,532173
83371,881095
316022,151048
31939,501344
38580,337926
565377,320540
55538,40582
333477,897747
535977,561601
63988,561187
50414,43295
523830,846096
21222,558981
568088,368070
804717,833209
834341,840215
64387,899131
309984,859531
584708,544300
59605,64569
14070,334271
37881,586728
78818,20343
841504,841506
11020,597130
583245,808794
539615,514556
72905,527864
380699,380620
887040,100884
588451,867671
852508,834502
66584,330667
596523,306685
79347,24208
529945,305471
35089,33775
23384,874354
852460,834647
534770,574899
30615,362647
899991,892768
44832,524171
598771,598774
548917,333727
6863,893668
558336,397308
852278,835626
505228,336763
60832,542668
16349,822960
528399,333640
59256,30267
11675,895730
60014,340827
558061,323190
334272,887775
535252,817671
26485,388981
504933,509788
75587,591602
60581,68928
568003,568008
29205,514078
530585,350773
579741,887690
594548,526397
848224,848222
501521,801003
571269,328820
389384,340145
523148,303104
14976,546900
60709,521589
39660,330600
501456,557475
580216,384534
340302,324346
99150,530293
54868,84054
45703,889312
54895,90108
559365,300083
591226,831266
67419,96632
92424,360844
93040,93858
886342,886360
579810,567469
531799,807838
387328,394798
304361,304364
40658,542596
354152,389489
589372,516218
882165,153382
573490,560633
536050,597785
596655,801723
548797,828408
86313,851916
563231,813925
42164,62790
79550,79553
336966,365209
4686,26141
101841,102742
506332,846743
50814,309301
539737,582679
84494,97858
71274,388562
68105,874566
53363,31725
372430,372236
92123,92128
64689,23710
99756,831475
508558,315778
369477,396585
91623,384014
500787,587304
16192,389198
13419,564070
380211,151677
349823,398046
528513,397688
83315,560525
552413,307453
502607,532596
35267,599514
56707,67309
579380,156152
522289,867227
72623,851749
39135,545117
78296,595264
531822,384616
513593,802140
73653,519693
363961,109292
87705,508878
572350,319223
553986,515041
72576,92374
38276,82824
510044,157204
75227,307894
64983,557734
583093,355737
40572,20050
598397,351616
79576,47298
1622,34466
79502,79551
594252,527361
50118,18058
70396,22909
389225,371259
889309,151803
575486,562800
557945,557943
94604,26842
333848,349534
48492,98143
15594,536576
334278,837781
845543,845547
94775,385149
72900,512306
521309,311000
70507,507112
52202,537106
48433,872981
58233,543876
305812,819713
303252,301851
332649,396061
36789,94886
833822,870772
43899,538012
51498,318491
59147,19581
55838,21558
65979,854945
90439,801013
588111,343081
388413,388417
399624,833808
332784,811208
20542,848738
530891,879739
58387,29969
580808,341185
315879,315840
15843,586751
81862,548713
11991,23929
93712,509052
35324,507373
575430,575435
29209,514557
50027,50024
89067,25326
344457,342407
501966,368206
584303,821912
597252,394750
58183,567409
89413,24527
505337,566927
500561,504846
25260,598259
88078,361730
90607,335523
44508,594763
94667,852152
582247,326519
585574,585520
385502,311291
71513,542606
361418,328826
351561,351567
523996,385661
558634,330657
990,349995
88692,307214
518949,105854
98861,813452
347136,841166
572488,334637
568088,341188
4687,881232
516834,520722
55674,67951
49608,49601
11079,376423
513822,306131
502544,327287
13009,13922
2532,80591
60690,61286
20291,810455
67200,322289
25873,576968
9913,801419
558112,383096
15209,558011
14028,898258
34234,568532
84259,552710
89655,594907
563700,814846
43971,28090
521315,316288
20855,300789
77506,598638
13465,842025
37339,568891
23410,578311
539108,514046
379972,107649
94936,847592
395676,151094
31591,18518
597235,597231
350961,387292
47674,108680
12957,384007
592957,872257
14073,830141
96426,546833
6508,90857
533902,823533
853626,103805
7036,534913
594160,838923
554640,522929
597256,597230
580819,325307
73795,67528
535738,525969
514705,347382
43301,890497
43884,507952
30285,535070
45423,803397
43150,304578
564033,564943
14929,314455
10176,344947
584889,584882
502057,577842
80372,96844
48067,513658
316492,857721
582530,351631
583240,806715
839446,109612
547134,303460
503912,337475
584266,102642
51826,23235
34910,842077
589094,511267
25250,571540
373057,158171
90432,822949
31939,49825
58222,583644
530336,382524
39352,97811
501539,347361
399503,840294
310330,152382
94138,563271
341281,324499
598280,866190
307350,862334
504120,384062
80268,353599
550624,559999
1529,43000
533423,577402
29179,340867
558794,877577
846884,846810
519143,317023
311067,397361
859997,875667
40315,60799
26366,533204
53089,53018
4662,12791
14153,322219
542664,800176
58251,882355
91861,521749
844639,844688
99597,511315
98786,98789
53148,506985
7591,33455
34456,44389
101102,101150
321091,108847
311501,864640
67271,64418
379091,848918
539607,863767
517035,308061
504512,351285
564036,333357
78061,45358
307604,830974
89492,337544
71515,94506
59316,138733
367175,369102
45116,358779
56978,378991
35380,583189
14406,74103
1788,53955
366419,853072
60832,383259
846451,100448
507919,582152
514637,826994
56280,81877
530820,359004
525358,886539
558787,897410
89463,72958
55655,554211
556107,528247
60696,96566
556390,556393
81550,84380
26519,26512
335093,349322
508317,398584
70238,514155
98926,354463
837601,837604
378026,805641
36764,36766
321548,811459
575854,366917
6780,305896
4787,37865
7606,7609
894659,894652
551292,519798
9948,31973
79909,573143
342198,101082
17737,596197
38272,37008
510425,850403
813579,100335
73068,341170
43132,340559
44441,808210
12454,72903
558467,383259
557982,547227
519483,383464
6694,6986
502607,317290
537834,585329
598339,397926
26396,599349
859402,852503
507662,813724
304503,397308
503066,304342
507660,320828
553704,843380
301920,362600
40584,60466
34071,99805
70321,512473
399205,399203
531705,531708
82483,98853
877723,829158
379620,828689
513926,850722
63056,381654
392958,392951
49956,61395
368367,898521
517621,577386
6136,562629
73158,830844
72623,811094
34025,68595
339696,380596
585450,586457
550837,514419
29459,384939
585761,108893
96223,884001
523718,104792
73358,512351
546105,319156
815361,820768
45777,891691
878297,890398
57348,66955
26720,377158
21213,823848
526539,152839
598771,598777
872593,872888
388653,384899
846342,862426
64360,64368
546266,546269
55643,331742
330624,158834
319038,362988
585238,320064
63610,375585
576743,540330
51826,91226
311836,897244
52202,35839
366354,366376
40263,571283
43132,585688
45482,42164
9990,503379
11008,78343
19503,533817
12938,63842
839828,880449
317439,346336
89597,569603
65243,509102
3224,807966
821135,155567
857359,860905
810354,159743
50100,84837
398295,852254
88929,343080
837721,844724
74218,20941
567385,844927
26488,519874
98119,589649
4478,65967
330379,868587
64065,355406
29433,837426
394435,325952
82140,26004
387631,102165
65065,831545
526440,361443
41457,508441
536126,326349
38720,517212
57640,88024
89949,60014
6626,17266
82798,596904
32786,843647
537284,517270
28191,511102
73788,74440
550312,525238
2330,73448
2697,821568
535608,516403
88694,508096
506496,310053
517308,397260
63662,364200
598941,598946
800682,138721
872593,872880
549254,357451
394061,394456
34638,70046
80960,898079
37076,507337
26610,337146
506095,832535
19632,138929
831877,882699
99043,377393
352188,383373
32928,108963
77077,885630
45841,28622
541923,564889
80292,531609
820732,827016
553016,307300
76081,42725
89641,514429
73606,358888
339569,885033
7995,539099
99189,150192
31014,554263
551956,859162
597923,809977
89709,538793
300284,852031
38044,872754
17456,846486
76040,307789
580228,106443
22232,595976
54828,90067
10262,19513
512908,596688
90217,896126
821262,135766
524661,159265
504881,518949
48468,367933
48822,504557
321021,321027
389385,888202
564750,592153
87329,41625
94478,392726
582934,326285
537972,840875
579324,545536
15074,43120
573366,577913
388417,819150
47276,394876
351586,347349
508917,528311
23577,838782
512387,545971
44201,592940
73602,153322
49486,361414
580803,358701
530290,530298
801260,801268
594744,309713
543317,363322
859369,814744
587465,518674
15092,92002
350758,345838
347322,328795
88180,11433
23981,886533
80457,360996
599166,355777
559377,832693
539103,514046
83716,72178
89225,98238
364862,811166
530290,530291
580400,156444
44856,130154
395298,109854
24428,24207
22484,860024
568601,313026
572026,381281
27605,518924
54823,94677
501820,513500
548687,548684
8538,58071
505305,578857
331469,372910
86918,893631
44513,524138
313581,800929
99277,307983
322968,158047
530753,100057
38228,348828
343666,396285
31746,96298
500231,508930
570339,576096
58811,87365
93959,337398
97432,99412
387496,373347
61429,364942
317992,158154
372401,831010
888539,888532
507335,531732
29179,340864
7221,59215
92106,385517
502183,394247
46681,512512
8075,54828
506220,593905
512384,545948
532461,589863
843025,897497
47600,44845
14904,587304
368305,836033
513848,565508
531504,585647
562469,814447
52202,506693
534454,803993
60401,61134
12047,63687
14965,517089
82407,559165
29895,515187
547826,596605
531155,315107
350915,311526
558623,567448
38403,559775
304490,886983
541761,542687
31033,504193
9995,525064
375893,819629
72204,66002
584906,808954
79855,507952
42136,531532
560084,811842
566276,888040
532048,303099
351096,869350
539941,304696
388440,316492
851171,843833
9913,13523
551549,371091
83919,513713
586324,810748
7713,50617
848443,848448
562658,315002
14119,587188
535487,899045
85714,85716
811776,130722
307907,310172
59551,14347
522487,807117
84182,507864
305468,339536
49069,510792
31801,583097
104420,104428
58254,389996
44238,22867
98060,501589
557850,396397
52997,87524
394191,840871
42112,349334
77385,347045
507969,587899
580808,341183
573986,571786
527377,527396
35128,372030
528460,805159
29215,597697
15531,337334
519492,596579
504395,352572
535942,824282
832808,816569
883320,848551
43941,807410
32346,589157
583705,838492
505962,512836
553646,535893
565961,810400
581447,157296
33664,579959
50172,76142
567068,806510
555443,555444
897952,823246
86918,315666
593329,593322
858927,156032
505246,864864
84360,597585
64138,306964
13409,13952
524551,524951
49610,538698
830052,835626
36725,68506
79284,543592
532773,811220
9000,57532
371502,377708
517997,879692
579210,837159
53100,895277
34445,81165
505125,505128
87604,62829
516642,516660
14255,542058
341744,325277
55377,512625
546395,870507
87037,96876
36350,18121
543322,543800
58531,314406
514052,543123
349241,893725
58924,36655
37837,511525
398295,845482
9913,815939
503171,587804
845683,868895
67237,835355
26938,304495
509083,886168
15372,370602
12360,522144
72955,545935
593298,835488
35880,77884
70926,543634
565714,380890
507429,336362
374873,374878
865685,865683
55377,79036
543059,593645
58602,501599
580036,812923
385731,385734
524949,529993
64142,581634
65908,585172
512134,374029
57438,21028
833377,833374
68469,824318
46218,599049
593056,393940
516812,894151
53206,76700
546148,560746
340436,833206
359902,333196
302362,347471
99791,318898
28949,324812
572948,563330
552463,810220
531853,543147
588151,326718
530015,875619
885707,885704
91735,317874
365972,133473
560712,523532
519210,519215
518644,571755
67594,362002
393610,321077
47024,306105
21182,507711
34768,872126
4294,18624
50472,11027
307803,368147
341578,327325
535639,316917
815110,815115
304152,833331
593433,593438
578331,361237
570112,320306
66961,329898
585235,342237
378143,347882
503818,503811
575102,323647
558794,150687
19217,130038
504220,555054
58391,330149
30493,874085
334193,857365
64689,98817
31159,20283
13708,13923
505628,348861
84622,77099
831917,839096
44047,397755
91171,580994
516898,385475
76478,812754
349696,393873
60107,322964
47630,583199
18921,556883
333004,837784
517533,805554
75167,371542
536417,536667
318498,815983
386912,315666
532531,304698
837728,860905
40173,344935
17460,77995
359033,318992
503761,379632
580343,844629
60107,521756
503115,534502
24835,323005
70215,48106
371497,365591
520384,353441
32921,856243
309613,388782
533987,582268
514356,348700
40901,523864
800607,800604
335738,806073
555175,535313
505569,519371
6863,41663
543049,801161
85556,832577
20206,131734
22827,334442
339468,880033
10890,342736
506498,823676
507131,585765
537972,332342
592752,314455
74710,22555
36349,152845
835900,885551
376522,364013
38580,32068
335678,895551
553016,855742
570998,868670
520392,346186
92867,512004
399983,878744
357113,158311
66176,348027
31161,31167
505475,534359
564702,353217
45703,90178
553956,849833
304890,107395
392624,392626
545943,307518
381543,893475
107928,107921
61685,356343
320623,320628
990,5075
850451,817115
97754,586346
504114,806133
583842,385135
504564,355677
539474,345127
10047,581840
358427,369120
551238,587161
357819,326106
55570,86379
14353,819499
63565,877743
23884,359859
38880,76398
9512,885072
55655,504241
2667,59090
330530,863512
49961,542521
542141,374257
387902,312461
55689,520264
803859,803852
565102,385273
573843,304479
595631,595637
547843,109828
91059,881396
32995,516933
535371,831706
93042,544534
504999,557527
1959,55461
52023,365388
48433,92576
521211,338248
531545,572988
97172,859318
18433,364209
818475,870779
500457,868792
519179,549603
577373,312044
76191,530810
52023,45422
46021,559499
509031,343462
44216,594083
580808,100793
849394,849748
43699,305673
42160,380278
815277,815272
309179,325475
42917,556179
38742,380783
888234,881857
53550,392758
79742,44748
855574,861069
30708,804357
7657,98963
96145,155461
55117,45422
504193,551224
509103,373528
543547,835481
538556,856332
76788,324790
356293,336052
58531,383644
38691,91264
830542,834163
35880,881583
304428,392579
839001,827571
539621,587969
107597,107596
42727,90435
88108,19242
525768,368756
55253,24048
301347,861342
32931,367025
326106,817087
520325,378057
586573,513875
523217,859867
575635,542765
25773,344320
589121,853716
385114,834241
542742,838700
552247,318550
506931,577959
521308,845166
500748,509227
598538,845998
505334,546071
598784,367202
84452,874247
73434,556092
868461,868462
367871,322565
32370,595624
512473,374952
526307,150441
86392,16853
313683,849999
811175,847059
379730,361769
381209,381202
395542,835141
76204,596388
31743,878519
517322,316590
89268,45760
552170,831413
75297,557220
373134,837099
807073,813792
78082,352889
532923,838587
532409,819710
357744,885278
94679,99240
531398,304926
39357,82899
559914,108743
372152,886930
558961,584244
581077,597721
44733,96769
551238,839752
39357,377125
504512,556685
339566,891552
580808,326249
573769,579585
92424,104999
101519,101512
353822,155899
81978,43864
573707,889505
29317,29319
17010,324839
888718,888717
521535,826015
15885,312251
584209,808952
575913,883213
15074,516103
67986,598044
33112,500232
66658,559646
14818,14816
573105,385226
826818,108808
23387,159856
398295,845488
563181,398030
324084,806045
539720,101815
577050,549089
535783,399296
78389,347609
55538,534057
859675,852808
55908,84093
583258,511161
55561,22410
67573,350638
553956,106951
30274,48433
359000,397817
75743,877806
308849,856543
14699,324233
354973,871430
90632,90685
72427,72424
89265,45749
593195,371186
573277,348537
301392,339668
393119,886451
556428,556421
530353,572364
90374,853489
38818,367478
41445,549307
82347,553013
37594,500708
599539,852309
42684,545947
831514,882215
82391,836916
88235,393609
883027,881139
7174,57351
82093,802146
877451,876567
341431,862569
592596,326354
95828,322875
39402,20388
326589,326582
52281,823655
340388,859004
354608,863710
66267,150935
508914,355025
82798,377742
505851,333652
586805,335600
155289,151532
595147,349792
880017,865132
52202,561389
594942,834026
45505,852404
517151,333071
34128,49597
39846,357603
62199,871793
351128,343070
310845,349100
97515,366029
69566,95302
60014,66642
63870,512470
52169,540925
46164,557700
559578,800128
337463,832316
83369,27391
92133,23500
889309,870765
31061,37722
78490,22233
387857,393219
89408,837169
71270,506567
559943,849944
342577,342574
390799,809463
9760,43209
52302,524569
551235,896671
333753,331575
385175,388777
355496,384252
352183,363824
7662,70926
92518,802244
91954,372343
88330,503777
19247,62260
4202,9069
503925,568820
66426,311475
587680,815159
525747,394626
804717,850191
572771,330367
380945,802569
547537,805193
589056,368122
95708,313109
514828,512389
4662,79873
346794,878216
582826,884001
833337,888041
8028,590123
56453,23033
23834,23832
93854,307827
505015,506383
557268,816501
1277,542283
882215,101896
556920,576665
351318,342545
842764,862853
514826,527363
83282,336101
50674,51667
355526,384879
551681,526071
87743,97902
85590,888448
305142,843071
7646,33095
7039,802857
1622,392648
537847,826916
512759,854194
389307,824057
38524,575270
571709,365893
22893,358548
61457,512104
358485,356140
505153,502751
588733,514840
552247,808691
93199,318168
519085,305833
44216,365471
575913,592379
836284,843092
18331,64938
551616,551612
70619,366885
583102,155816
800355,862513
58374,529444
92138,92137
522074,301843
48322,583385
14302,583194
58387,353765
79692,507846
93010,570945
133971,133977
345817,342084
48140,843186
342792,104494
310872,310843
535891,131819
376819,376878
534764,307420
97965,551681
10232,77391
530532,530580
74060,153709
540983,562037
888433,865904
49725,855797
62950,332086
589642,513191
16192,349298
516560,516568
81864,592613
27369,26825
306122,859764
27366,539569
31061,595172
512961,881118
512783,351124
54987,32313
44120,304621
84482,866137
539099,316543
536415,339698
517273,540689
81191,346677
387346,369219
42000,42005
535937,538616
48643,562819
551235,346624
77713,506512
52346,49732
526995,526993
39367,32538
55838,514797
76270,588650
5225,345121
21325,322684
338432,338618
12038,830377
846597,103318
333047,865733
586326,891623
59064,80129
96542,24753
40537,510797
807208,154035
378921,367884
67250,342882
833645,833643
509081,131626
597946,524706
301329,106324
597319,888025
59555,576044
21352,516290
596388,528667
40468,898353
78527,530293
33213,16124
16922,67296
597576,383050
552606,852984
98511,385113
543765,543763
501768,596769
77527,804594
86461,555942
501411,807542
505052,828689
32817,301448
25944,599888
324526,887150
19321,548938
14255,518513
13957,531180
7192,553928
59716,334278
24339,553195
500796,556317
19761,863418
541615,330280
67396,104145
32711,333450
340101,340109
97817,805244
844188,105065
68058,581721
880710,876122
583319,564505
96272,348545
359125,880781
43884,311896
42753,387849
533733,842013
541213,547288
68816,574765
884810,818244
12752,506788
563060,818536
374191,883700
78082,506937
38443,19513
20542,818591
65232,390131
23064,527507
11522,95419
70396,22906
82186,379620
70079,530527
579059,800548
501192,590624
382059,834404
13965,509654
67363,516171
26282,305348
82318,73438
26610,535697
504445,336052
577869,574220
391043,391048
507662,880810
73433,373498
504737,800027
97545,519299
309693,320865
334427,311385
507471,888621
59965,367567
536090,375879
75701,40308
93507,343664
559061,569442
837359,837352
384775,852805
360268,800362
388708,388701
53196,317063
834799,834792
74354,68609
510455,856512
333916,808141
52740,326516
558453,558457
50144,84102
508914,567009
58522,527425
539186,383087
13078,850550
372718,838247
571225,571223
4686,309286
94021,830677
568426,381795
569340,102200
44058,543520
510293,513169
399207,107806
374304,374306
44102,858947
1983,17548
39900,509178
834028,886809
532036,532039
53752,58002
359820,812689
558177,532969
569530,324976
19017,45735
558107,101799
25741,586289
54807,36635
44295,514390
73664,885993
70667,847100
342568,360558
328994,877428
550362,333149
16526,561951
532917,532916
18691,534019
40944,502057
74459,554921
309024,844872
541976,355596
94714,543977
83395,97320
585691,358548
384283,328183
507746,309266
533076,381110
582618,818604
51180,588680
47276,44027
94400,338157
59733,394842
354339,803894
388700,379049
46547,29317
313357,834509
306365,880977
343035,393971
335271,873280
92296,23628
547387,332186
565205,318013
564898,333737
64679,318050
539015,539011
318191,363114
63930,341888
37013,18965
47296,312835
6065,44849
889728,875217
7606,75196
597714,300119
2783,500823
340913,362987
6270,357881
94113,818180
330109,316624
52800,500432
44479,567948
95390,500227
58175,372083
54341,539061
7936,364203
570048,100949
99081,372764
383820,383821
559428,833052
9000,514679
558135,583224
16275,344582
540249,309554
83373,82432
69147,345018
375887,824724
347948,369675
345880,803157
18385,374795
338557,365427
345091,345094
42725,530895
82785,548413
834917,881749
86313,897633
66254,860126
38720,558376
71533,398888
317968,360860
36181,90591
569641,384951
44011,581043
374410,840125
889537,843415
89441,391075
4676,548836
65161,334493
92640,92645
1468,14225
81484,358507
90294,379521
6811,839805
594571,313325
85446,317370
366980,872803
592463,355283
386808,130189
573838,573839
396730,830494
66287,564166
31985,855987
92018,527556
11892,577710
563742,563760
9913,356291
510345,560699
79597,26410
331373,363519
3152,58901
89949,27939
32173,883801
14288,803721
597568,363775
58183,29309
47277,47274
568315,359991
381522,381300
301450,332075
73602,46601
31521,379817
526307,833362
92577,92548
83340,324834
90649,887850
542553,833748
26282,548591
15855,99617
573369,301547
558545,385920
353862,854841
353929,803526
79456,552483
96782,842082
346868,840750
507662,137481
555297,557910
597568,360012
522348,107204
586838,586831
835875,889144
34458,329452
509812,301396
533286,376521
72206,843726
34925,597458
99189,863047
322372,866166
368072,324395
44929,841737
332784,135325
33049,530828
27041,24366
44862,101758
7844,97312
84501,355327
385957,392684
380487,135676
78097,891178
504633,302126
52943,99692
66287,373867
343298,806063
316061,881052
48062,353401
560399,823192
59314,66924
591978,308632
562028,562572
51593,15379
353961,343161
313354,834550
47640,505840
45150,829415
896808,154182
500872,522823
511396,526687
507695,596801
83781,522901
56341,880382
26396,808940
370592,821990
80930,66878
63662,809072
831711,892491
80957,560205
357300,357305
86477,534726
553240,538266
44556,514355
353663,394772
40321,40326
39909,512967
565815,803684
584520,380498
514469,514462
23800,571533
67216,516937
801110,856214
9992,25055
598711,304342
550472,538556
79232,43982
333411,344645
13293,804378
73606,330530
64509,385450
584441,387376
28377,356074
534223,862066
301137,385261
332059,872151
46464,865233
82155,72481
518094,393139
865035,865011
519318,328073
46827,843109
307996,376764
84259,800773
55135,515447
388387,849507
582071,513808
79558,94725
532527,888578
21109,815627
18460,366931
592138,849823
563072,375179
585280,841478
67995,870302
508558,523856
568046,320258
19147,74257
82385,328110
9913,815931
557475,512329
387202,837002
503920,101882
507851,383822
504423,533998
552075,373519
597568,394833
819719,819712
50917,15092
21174,106743
832114,832112
81230,10718
340057,348800
385779,388135
89408,45514
53442,365239
360385,398725
23635,301584
581840,393747
40198,520266
40790,562799
597852,326514
30498,596969
72870,66415
317079,317558
6549,552196
60525,337234
562800,526221
23815,582041
83350,586695
80045,302216
506778,555598
61457,66882
590822,376216
307901,373097
47606,47602
82022,47111
60264,552819
42164,20592
555814,517559
397950,884361
72705,504076
64198,534913
3152,580845
539893,566595
351591,874946
536148,801203
93771,516999
576458,524172
805018,854658
18100,556771
340172,340143
533371,325979
571283,383101
59256,15272
22051,562229
80908,506956
357475,332423
527234,301309
39860,533465
830313,830318
101799,101792
38044,91600
516295,842844
556254,839741
323207,849639
587161,578302
523422,101869
554337,593709
62303,818842
32801,133634
69613,301247
73224,103142
76807,533941
21144,524694
16189,585885
34085,575769
512518,376057
349700,320545
543741,335459
589947,157995
36118,62557
45624,846344
839569,896940
550796,302299
522214,331463
335046,818778
39065,12760
85061,13045
35338,35845
31222,587080
365262,137440
4332,11002
75367,26376
63959,579907
872651,872657
580582,382347
372578,322365
586908,377906
872593,840094
594261,594267
325708,325709
26865,598076
380940,822576
32865,345099
2253,64492
21983,843418
92449,893678
85752,81877
563268,310675
7844,837828
834343,840213
70073,539740
8612,4202
71274,96439
389507,374749
544778,852166
591704,376243
45717,47852
22606,376867
552173,886170
895195,105807
361171,834200
84418,62570
836008,155210
366684,324976
318203,378317
839603,810146
505270,364014
31061,41653
2605,568549
23656,802983
79890,505644
59308,564900
397427,884130
2587,57106
32698,32692
573277,350311
509522,855649
388653,310450
48861,394849
33914,389144
85423,536036
41745,888433
33919,21358
341726,327618
83236,825770
72121,885796
76828,97796
75334,307156
45777,576008
332499,377117
350096,342095
852847,852844
17497,504374
98504,328827
599845,868516
84204,543279
552414,364061
399662,833347
58531,301392
51299,553338
68030,336522
41904,536143
575598,887097
21398,384016
389382,867932
1547,51857
80306,598397
95869,571211
39387,553851
39830,96306
59441,531291
87991,508445
539901,354430
4587,339502
317261,806038
58043,355716
507919,567900
891595,897206
304170,399185
504349,575072
52346,322961
29459,29441
14073,590337
831877,896480
68027,885569
370753,859098
80306,353533
538781,301654
514380,563368
534943,576281
588803,548143
81475,836606
380672,835156
506448,518047
39265,861597
72315,357133
75743,41755
568288,568281
37399,34366
89670,841088
6988,347971
79858,92977
302579,386919
527363,307518
57814,109569
11079,98742
506404,815915
504932,583462
53008,582639
558796,320278
12038,509467
580819,391414
89989,383755
39038,531238
509081,513908
52240,346539
830413,830418
71995,851458
397105,109679
11119,539848
57640,358540
54109,21325
43066,372758
14376,552162
582719,820703
58970,28814
37528,104825
508425,835108
532330,568063
552748,538924
330936,892922
44011,355341
503078,153200
359981,135383
303258,354199
54393,348718
856938,816320
864341,864346
506361,330213
97215,352173
60371,311519
4686,74452
310293,817537
62380,862075
26652,505825
539011,580789
29895,526174
507587,540965
85997,584648
370632,344726
82472,570270
846360,862427
595004,332174
319737,366900
848891,844122
551561,565436
76481,157742
525066,304004
28969,859098
54293,14413
570115,867738
505286,587903
573707,571409
598335,380752
385645,382054
574000,579741
91903,500197
326209,326202
43124,28816
540623,854935
29469,557513
31523,819415
566778,398482
14097,595895
881862,151605
61330,519532
539102,130349
338066,338069
85585,96100
585958,581278
46446,387205
81230,344921
14325,389466
99748,837468
559413,350087
34983,541732
564476,365567
79890,556238
539603,580307
500177,521466
45777,891694
392955,392958
399411,893711
595004,385226
15375,515250
339447,150444
551681,581966
552396,333599
575616,839603
350755,337463
58175,19582
587116,369088
62322,524504
39847,568238
531910,375146
507703,597522
597568,806099
598772,523874
46220,155680
509729,546528
56978,534218
77664,543043
77182,93851
84806,86183
21812,558009
304068,108484
527638,527631
36530,333492
306690,385206
21242,336949
539077,539043
581043,546292
578810,394251
97215,108966
86481,580445
529430,327320
525752,342501
513926,865180
39874,861298
75263,61727
304850,399778
85051,519348
84582,858795
557220,341941
47640,547337
21662,584525
313765,314086
560073,338856
339566,847083
89067,25329
311066,880763
14012,500484
595571,877746
97817,592154
536227,511386
304863,383378
319850,852703
502826,155912
48945,525109
547279,394358
533987,318936
31948,312720
51015,577500
582263,526406
46467,67383
69748,22338
78722,349638
96219,835697
532761,567605
357256,338116
35905,536415
40198,520269
586803,338346
570246,841788
500796,503761
337611,807506
50937,853177
15870,326175
11027,28514
587143,525682
38102,834176
38695,38694
90822,584903
69128,332296
31934,563302
581523,156744
18333,309748
533438,311797
58980,504967
50917,23910
552190,366438
367217,845418
32684,521923
515374,342204
388868,868399
28170,562222
557166,321678
65647,63701
547111,591407
90005,90003
553470,332418
79472,41853
846613,106772
392626,881537
501093,898761
95322,563990
31222,539782
79519,376119
343453,341709
72412,62858
79373,539804
596185,596183
35796,13626
1849,36684
1666,6986
13896,555717
59263,880620
558572,599040
558329,537555
564600,343282
54987,75309
40427,851661
82023,522864
9990,70390
82973,72251
27534,821538
10346,597014
312950,889534
82087,803789
592436,592432
587077,103157
8028,548634
68611,832602
586137,348226
71570,832219
395837,835738
11991,589220
71332,884649
872904,840091
584926,383642
546993,593855
343615,343618
366379,803004
76840,344832
584995,318379
72348,29793
515984,316871
19490,834576
65204,584801
10894,306426
536451,536457
81745,81628
533920,395252
357744,833229
39294,65240
99031,501027
16054,556133
390015,320776
863049,861905
74726,48299
45423,108243
104361,131047
60127,336769
9992,42060
328592,328528
547877,376035
330530,341309
512969,361138
42117,97709
51549,845874
7506,82766
809761,819141
317355,375472
39467,509549
577751,839721
14070,382900
584142,384411
583377,308412
37110,310517
539886,307578
532486,583050
85050,514147
51646,571374
340704,345047
53879,328996
368353,863340
87960,581354
58750,48828
598765,399772
72739,897523
304680,304685
66389,894692
23266,29658
13647,333353
4746,32599
514469,565292
71402,811516
28621,513926
583326,583803
584780,565603
44680,341838
889144,871384
52023,524370
6220,20268
48212,305322
34895,567396
58254,59254
587023,345272
87792,824913
39006,844480
9448,81550
585553,350236
50441,50248
880335,882393
583908,560236
77208,836917
581968,518023
10357,76793
81932,387185
52281,38529
546854,848370
551356,566953
64102,104452
308512,352865
13318,503700
588932,588985
4790,860614
835626,833140
576275,396669
575456,385227
13887,858731
33268,32930
834882,879550
2785,99901
62405,587711
99081,367599
30274,597465
318167,872254
501845,389769
345817,342086
800907,823194
76767,99550
325277,841182
307113,307118
363427,844390
32269,520809
8393,519157
72900,386909
92962,542664
347272,349389
344841,848824
584088,385659
571886,150225
309742,309769
523508,394755
51090,559621
370103,837715
66924,23481
22889,585509
73683,153862
11121,815340
68611,530915
25460,577770
77713,104514
399170,808894
811724,811692
9990,39320
101109,151954
22533,862638
74218,150184
595329,339328
336321,804717
311349,311342
802207,802204
817154,130400
3348,865086
325766,887788
532483,585859
37881,72131
30936,515293
597252,394857
352216,372862
552994,810474
22200,872676
18038,527053
500231,360490
73359,533650
330341,336943
580761,846707
509503,356754
598758,880944
516239,825535
29209,539626
307740,839340
595603,522734
519012,519078
26932,506546
5225,345125
518630,816247
559480,525274
23577,801819
52350,514363
63651,380424
91667,593772
807073,885087
515689,878055
563736,301585
551235,334915
40767,46178
42164,321963
337831,348617
44563,514557
69082,844901
10674,551833
575938,529295
50377,78665
382862,887787
3873,72710
318817,840282
506961,825331
571572,893962
864871,100424
306496,315100
99230,803257
52496,521353
582887,819203
376802,363826
520450,887784
501615,395513
588447,343452
800949,824946
43443,845195
39135,550454
75829,518369
61637,526691
15249,872723
35264,506600
535783,539101
95132,804710
500887,335660
357807,362523
508310,317066
16644,327047
56707,554565
502057,843189
61784,887675
56123,355891
74143,361847
557871,349291
46681,808359
87311,385261
89496,316061
3426,16108
